unitid,institution,sector,carnegie_classification,medical_degree_flag,hospital_flag,year,total_faculty,tenured_total,t_track_total,non_tenure_total,assistant_professor_total,associate_professor_total,professor_total,non_tenure_assistant_professor,non_tenure_associate_professor,non_tenure_professor,t_track_assistant_professor,t_track_associate_professor,t_track_professor,tenured_assistant_professor,tenured_associate_professor,tenured_professor,pct_tenured,pct_t_track,pct_non_tenure,pct_professor,pct_associate_professor,pct_assistant_professor,pct_tenured_professor,pct_tenured_associate_professor,pct_tenured_assistant_professor,pct_t_track_professor,pct_t_track_associate_professor,pct_t_track_assistant_professor,pct_non_tenure_professor,pct_non_tenure_associate_professor,pct_non_tenure_assistant_professor,tenure_system_total,pct_tenure_system,non_tenure_to_tenure_system_ratio,senior_faculty_total,pct_senior_faculty,assistant_to_senior_ratio,check_tenure_total,check_rank_total,tenure_total_diff,rank_total_diff,pct_tenure_sum,pct_rank_sum,rank_total,pct_professor_ranked,pct_associate_professor_ranked,pct_assistant_professor_ranked,ft_ugrd,pt_ugrd,ugrd_total,ugrd_fte,grad_total,grad_fte,ugrds_per_faculty,grads_per_tenure_system,indexed_total_faculty
236939,Washington State University,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2024,1412,636,222,554,216,279,363,,,,216,5,1,0,274,362,0.450424929,0.157223796,0.392351275,0.257082153,0.197592068,0.152974504,0.256373938,0.194050992,0,0.000708215,0.003541076,0.152974504,,,,858,0.607648725,0.645687646,642,0.454674221,0.336448598,1412,858,0,0,1,0.607648725,858,0.423076923,0.325174825,0.251748252,19015,2440,21455,19828.33333,4230,3415.333333,14.04272899,3.980574981,103.2163743
179867,Washington University in St Louis,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,2017,1604,958,352,294,336,298,676,,,,336,14,2,0,284,674,0.597256858,0.219451372,0.183291771,0.421446384,0.185785536,0.209476309,0.420199501,0.177057357,0,0.001246883,0.00872818,0.209476309,,,,1310,0.816708229,0.224427481,974,0.60723192,0.344969199,1604,1310,0,0,1,0.816708229,1310,0.516030534,0.227480916,0.25648855,7074,601,7675,7274.333333,7628,6658.666667,4.535120532,5.082951654,101.3265951
231624,William & Mary,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2019,716,416,112,188,106,172,250,,,,106,5,1,0,167,249,0.581005587,0.156424581,0.262569832,0.349162011,0.240223464,0.148044693,0.347765363,0.233240223,0,0.001396648,0.00698324,0.148044693,,,,528,0.737430168,0.356060606,422,0.589385475,0.251184834,716,528,0,0,1,0.737430168,528,0.473484848,0.325757576,0.200757576,6190,66,6256,6212,2517,1931,8.675977654,3.65719697,104.6783626
168740,Andrews University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2024,183,56,109,18,46,64,55,,,,46,49,14,0,15,41,0.306010929,0.595628415,0.098360656,0.300546448,0.349726776,0.25136612,0.224043716,0.081967213,0,0.076502732,0.267759563,0.25136612,,,,165,0.901639344,0.109090909,119,0.650273224,0.386554622,183,165,0,0,1,0.901639344,165,0.333333333,0.387878788,0.278787879,1118,266,1384,1206.666667,1556,1110,6.593806922,6.727272727,80.97345133
168740,Andrews University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2025,180,54,110,16,44,66,54,,,,44,53,13,0,13,41,0.3,0.611111111,0.088888889,0.3,0.366666667,0.244444444,0.227777778,0.072222222,0,0.072222222,0.294444444,0.244444444,,,,164,0.911111111,0.097560976,120,0.666666667,0.366666667,180,164,0,0,1,0.911111111,164,0.329268293,0.402439024,0.268292683,1133,250,1383,1216.333333,1507,1101.666667,6.757407407,6.717479675,79.6460177
104151,Arizona State University Campus Immersion,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,No,No,2018,2121,1001,369,751,355,441,574,,,,355,13,1,0,428,573,0.471947195,0.17397454,0.354078265,0.270627063,0.207920792,0.16737388,0.270155587,0.201791608,0,0.000471476,0.006129184,0.16737388,,,,1370,0.645921735,0.548175182,1015,0.478547855,0.349753695,2121,1370,0,0,1,0.645921735,1370,0.418978102,0.32189781,0.259124088,39396,3448,42844,40545.33333,8741,7436.333333,19.11614019,5.427980535,109.2735703
104151,Arizona State University Campus Immersion,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,No,No,2019,2195,1017,366,812,351,458,574,,,,351,14,1,0,444,573,0.46332574,0.166742597,0.369931663,0.261503417,0.208656036,0.159908884,0.261047836,0.202277904,0,0.000455581,0.006378132,0.159908884,,,,1383,0.630068337,0.587129429,1032,0.470159453,0.340116279,2195,1383,0,0,1,0.630068337,1383,0.415039769,0.331164136,0.253796095,41182,3279,44461,42275,8825,7327.666667,19.25968109,5.298385153,113.0860381
104151,Arizona State University Campus Immersion,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,No,No,2022,3362,1367,520,1475,491,664,732,,,,491,28,1,0,636,731,0.406603212,0.154669839,0.438726948,0.217727543,0.197501487,0.146044021,0.217430101,0.189173111,0,0.000297442,0.008328376,0.146044021,,,,1887,0.561273052,0.781664017,1396,0.41522903,0.351719198,3362,1887,0,0,1,0.561273052,1887,0.387917329,0.351881293,0.260201378,59884,5608,65492,61753.33333,14573,12493,18.3680349,6.620561738,173.2096857
104151,Arizona State University Campus Immersion,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,No,No,2023,3369,1342,499,1528,470,647,724,,,,470,28,1,0,619,723,0.398337786,0.148115168,0.453547047,0.214900564,0.192045117,0.139507272,0.21460374,0.183734046,0,0.000296824,0.008311072,0.139507272,,,,1841,0.546452953,0.829983705,1371,0.406945681,0.342815463,3369,1841,0,0,1,0.546452953,1841,0.39326453,0.351439435,0.255296035,59707,5467,65174,61529.33333,14419,12315.66667,18.26338181,6.689661416,173.5703246
104151,Arizona State University Campus Immersion,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,No,No,2024,3471,1385,506,1580,476,685,730,,,,476,29,1,0,656,729,0.399020455,0.145779314,0.45520023,0.210314031,0.197349467,0.137136272,0.210025929,0.188994526,0,0.000288101,0.008354941,0.137136272,,,,1891,0.54479977,0.835536753,1415,0.407663498,0.33639576,3471,1891,0,0,1,0.54479977,1891,0.386039133,0.3622422,0.251718667,60459,4991,65450,62122.66667,14368,12344.66667,17.89762797,6.528115635,178.8253478
104151,Arizona State University Campus Immersion,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,No,No,2025,3411,1353,516,1542,482,667,720,,,,482,31,3,0,636,717,0.396657872,0.151275286,0.452066843,0.211081794,0.195543829,0.141307534,0.210202287,0.186455585,0,0.000879507,0.009088244,0.141307534,,,,1869,0.547933157,0.825040128,1387,0.406625623,0.347512617,3411,1869,0,0,1,0.547933157,1869,0.385232745,0.356875334,0.257891921,59851,4811,64662,61454.66667,13848,11880,18.01661292,6.356340289,175.7341577
483124,Arizona State University Digital Immersion,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,No,Not applicable,2019,876,232,75,569,71,117,119,,,,71,3,1,0,114,118,0.264840183,0.085616438,0.649543379,0.135844749,0.133561644,0.081050228,0.134703196,0.130136986,0,0.001141553,0.003424658,0.081050228,,,,307,0.350456621,1.853420195,236,0.269406393,0.300847458,876,307,0,0,1,0.350456621,307,0.38762215,0.381107492,0.231270358,13369,21171,34540,20426,10533,5318.333333,23.3173516,17.32356135,150.7745267
483124,Arizona State University Digital Immersion,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,No,Not applicable,2025,1480,408,144,928,136,217,199,,,,136,7,1,0,210,198,0.275675676,0.097297297,0.627027027,0.134459459,0.146621622,0.091891892,0.133783784,0.141891892,0,0.000675676,0.00472973,0.091891892,,,,552,0.372972973,1.68115942,416,0.281081081,0.326923077,1480,552,0,0,1,0.372972973,552,0.360507246,0.393115942,0.246376812,23833,36258,60091,35919,21450,11510.66667,24.26959459,20.852657,254.7332186
110097,Biola University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2016,267,111,110,46,39,111,71,,,,39,65,6,0,46,65,0.415730337,0.411985019,0.172284644,0.265917603,0.415730337,0.146067416,0.243445693,0.172284644,0,0.02247191,0.243445693,0.146067416,,,,221,0.827715356,0.208144796,182,0.68164794,0.214285714,267,221,0,0,1,0.827715356,221,0.321266968,0.502262443,0.176470588,3947,144,4091,3995,2004,1273.333333,14.96254682,5.761689291,100
110097,Biola University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2017,274,118,108,48,34,115,77,,,,34,66,8,0,49,69,0.430656934,0.394160584,0.175182482,0.281021898,0.419708029,0.124087591,0.251824818,0.178832117,0,0.02919708,0.240875912,0.124087591,,,,226,0.824817518,0.212389381,192,0.700729927,0.177083333,274,226,0,0,1,0.824817518,226,0.340707965,0.508849558,0.150442478,3882,166,4048,3937.333333,2124,1306,14.36982968,5.778761062,102.6217228
110097,Biola University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2018,286,123,114,49,31,133,73,,,,31,75,8,0,58,65,0.43006993,0.398601399,0.171328671,0.255244755,0.465034965,0.108391608,0.227272727,0.202797203,0,0.027972028,0.262237762,0.108391608,,,,237,0.828671329,0.206751055,206,0.72027972,0.150485437,286,237,0,0,1,0.828671329,237,0.308016878,0.561181435,0.130801688,3779,231,4010,3856,2099,1284.333333,13.48251748,5.419127989,107.1161049
110097,Biola University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2020,201,53,148,0,42,104,55,,,,42,94,12,0,10,43,0.263681592,0.736318408,0,0.273631841,0.517412935,0.208955224,0.213930348,0.049751244,0,0.059701493,0.467661692,0.208955224,,,,201,1,0,159,0.791044776,0.264150943,201,201,0,0,1,1,201,0.273631841,0.517412935,0.208955224,3391,292,3683,3488.333333,2132,1266.666667,17.35489221,6.301824212,75.28089888
110097,Biola University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2021,257,53,204,0,43,140,74,,,,43,130,31,0,10,43,0.206225681,0.793774319,0,0.287937743,0.544747082,0.167315175,0.167315175,0.038910506,0,0.120622568,0.505836576,0.167315175,,,,257,1,0,214,0.832684825,0.200934579,257,257,0,0,1,1,257,0.287937743,0.544747082,0.167315175,3289,307,3596,3391.333333,1955,1157.666667,13.19584955,4.504539559,96.25468165
110097,Biola University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2022,249,123,78,48,16,112,73,,,,16,53,9,0,59,64,0.493975904,0.313253012,0.192771084,0.293172691,0.449799197,0.064257028,0.257028112,0.236947791,0,0.036144578,0.212851406,0.064257028,,,,201,0.807228916,0.23880597,185,0.742971888,0.086486486,249,201,0,0,1,0.807228916,201,0.36318408,0.55721393,0.07960199,3169,330,3499,3279,1888,1127.333333,13.1686747,5.608623549,93.25842697
110097,Biola University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2023,244,121,73,50,21,97,76,,,,21,47,5,0,50,71,0.495901639,0.299180328,0.204918033,0.31147541,0.397540984,0.086065574,0.290983607,0.204918033,0,0.020491803,0.192622951,0.086065574,,,,194,0.795081967,0.257731959,173,0.709016393,0.121387283,244,194,0,0,1,0.795081967,194,0.391752577,0.5,0.108247423,3126,269,3395,3215.666667,1901,1153,13.17896175,5.943298969,91.38576779
110097,Biola University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2024,219,117,55,47,10,89,73,,,,10,38,7,0,51,66,0.534246575,0.251141553,0.214611872,0.333333333,0.406392694,0.0456621,0.301369863,0.232876712,0,0.03196347,0.173515982,0.0456621,,,,172,0.785388128,0.273255814,162,0.739726027,0.061728395,219,172,0,0,1,0.785388128,172,0.424418605,0.51744186,0.058139535,3178,303,3481,3279,1953,1205,14.97260274,7.005813953,82.02247191
164924,Boston College,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2016,821,468,134,219,130,214,258,,,,130,3,1,0,211,257,0.570036541,0.163215591,0.266747868,0.314250914,0.260657734,0.158343484,0.313032887,0.257003654,0,0.001218027,0.00365408,0.158343484,,,,602,0.733252132,0.363787375,472,0.574908648,0.275423729,821,602,0,0,1,0.733252132,602,0.428571429,0.355481728,0.215946844,9647,223,9870,9721.333333,4596,3867.333333,11.8408445,6.42414175,100
165015,Brandeis University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2020,387,189,71,127,66,76,118,,,,66,4,1,0,72,117,0.488372093,0.183462532,0.328165375,0.304909561,0.196382429,0.170542636,0.302325581,0.186046512,0,0.002583979,0.010335917,0.170542636,,,,260,0.671834625,0.488461538,194,0.50129199,0.340206186,387,260,0,0,1,0.671834625,260,0.453846154,0.292307692,0.253846154,3465,28,3493,3474.333333,1947,1570.333333,8.977605512,6.03974359,108.1005587
165015,Brandeis University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2021,389,190,71,128,68,73,120,,,,68,2,1,0,71,119,0.488431877,0.18251928,0.329048843,0.30848329,0.187660668,0.174807198,0.305912596,0.18251928,0,0.002570694,0.005141388,0.174807198,,,,261,0.670951157,0.490421456,193,0.496143959,0.352331606,389,261,0,0,1,0.670951157,261,0.459770115,0.279693487,0.260536398,3568,23,3591,3575.666667,1967,1690.333333,9.191945159,6.476372925,108.6592179
165015,Brandeis University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,2022,401,187,73,141,71,68,121,,,,71,1,1,0,67,120,0.466334165,0.182044888,0.351620948,0.301745636,0.16957606,0.177057357,0.29925187,0.167082294,0,0.002493766,0.002493766,0.177057357,,,,260,0.648379052,0.542307692,189,0.471321696,0.375661376,401,260,0,0,1,0.648379052,260,0.465384615,0.261538462,0.273076923,3675,12,3687,3679,1894,1611.333333,9.174563591,6.197435897,112.0111732
217156,Brown University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,2023,1001,578,164,259,159,166,417,,,,159,4,1,0,162,416,0.577422577,0.163836164,0.258741259,0.416583417,0.165834166,0.158841159,0.415584416,0.161838162,0,0.000999001,0.003996004,0.158841159,,,,742,0.741258741,0.349056604,583,0.582417582,0.272727273,1001,742,0,0,1,0.741258741,742,0.561994609,0.223719677,0.214285714,7220,521,7741,7393.666667,3775,3666.333333,7.386280386,4.941150045,122.5214198
217156,Brown University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,2024,1026,593,171,262,166,176,422,,,,166,4,1,0,172,421,0.57797271,0.166666667,0.255360624,0.411306043,0.171539961,0.161793372,0.410331384,0.167641326,0,0.000974659,0.003898635,0.161793372,,,,764,0.744639376,0.342931937,598,0.582846004,0.277591973,1026,764,0,0,1,0.744639376,764,0.552356021,0.230366492,0.217277487,7192,718,7910,7431.333333,4046,3918,7.243014945,5.128272251,125.5813953
217156,Brown University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,2025,1029,612,160,257,158,177,437,,,,158,1,1,0,176,436,0.594752187,0.155490768,0.249757046,0.424684159,0.172011662,0.153547133,0.423712342,0.171039845,0,0.000971817,0.000971817,0.153547133,,,,772,0.750242954,0.332901554,614,0.596695821,0.25732899,1029,772,0,0,1,0.750242954,772,0.566062176,0.229274611,0.204663212,7179,772,7951,7436.333333,3988,3874.666667,7.22675737,5.018998273,125.9485924
201645,Case Western Reserve University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,2016,1351,582,185,584,159,219,389,,,,159,24,2,0,195,387,0.430792006,0.136935603,0.432272391,0.287934863,0.162102147,0.1176906,0.286454478,0.144337528,0,0.001480385,0.017764619,0.1176906,,,,767,0.567727609,0.761408083,608,0.45003701,0.261513158,1351,767,0,0,1,0.567727609,767,0.507170795,0.285528031,0.207301173,4990,162,5152,5044,6512,5776,3.733530718,7.530638853,100
201645,Case Western Reserve University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,2017,1294,589,162,543,141,220,390,,,,141,19,2,0,201,388,0.455177743,0.125193199,0.419629057,0.301391036,0.170015456,0.108964451,0.29984544,0.155332303,0,0.001545595,0.014683153,0.108964451,,,,751,0.580370943,0.723035952,610,0.471406491,0.231147541,1294,751,0,0,1,0.580370943,751,0.51930759,0.292942743,0.187749667,4978,172,5150,5035.333333,6674,5882,3.891293148,7.832223702,95.78090303
201645,Case Western Reserve University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,2018,1259,577,159,523,135,208,393,,,,135,22,2,0,186,391,0.458300238,0.126290707,0.415409055,0.312152502,0.165210485,0.107227959,0.31056394,0.147736299,0,0.001588562,0.017474186,0.107227959,,,,736,0.584590945,0.710597826,601,0.477362986,0.224625624,1259,736,0,0,1,0.584590945,736,0.533967391,0.282608696,0.183423913,5095,166,5261,5150.333333,6629,5921,4.090812814,8.044836957,93.19022946
201645,Case Western Reserve University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,2019,1227,575,150,502,127,209,389,,,,127,22,1,0,187,388,0.468622657,0.122249389,0.409127954,0.317033415,0.170334148,0.103504482,0.316218419,0.152404238,0,0.000814996,0.01792991,0.103504482,,,,725,0.590872046,0.692413793,598,0.487367563,0.212374582,1227,725,0,0,1,0.590872046,725,0.536551724,0.288275862,0.175172414,5237,146,5383,5285.666667,6491,5790.333333,4.307796794,7.986666667,90.82161362
201645,Case Western Reserve University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,2020,1206,574,133,499,113,207,387,,,,113,19,1,0,188,386,0.475953566,0.110281924,0.413764511,0.320895522,0.171641791,0.093698176,0.320066335,0.155887231,0,0.000829187,0.015754561,0.093698176,,,,707,0.586235489,0.705799151,594,0.492537313,0.19023569,1206,707,0,0,1,0.586235489,707,0.54738331,0.292786421,0.159830269,5286,144,5430,5334,6035,5458.333333,4.422885572,7.720414899,89.26720947
201645,Case Western Reserve University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,2024,1250,544,171,535,142,189,384,,,,142,28,1,0,161,383,0.4352,0.1368,0.428,0.3072,0.1512,0.1136,0.3064,0.1288,0,0.0008,0.0224,0.1136,,,,715,0.572,0.748251748,573,0.4584,0.247818499,1250,715,0,0,1,0.572,715,0.537062937,0.264335664,0.198601399,6417,111,6528,6454,5947,5335.666667,5.1632,7.462470862,92.52405625
165334,Clark University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,2024,228,110,59,59,38,66,65,,,,38,10,11,0,56,54,0.48245614,0.25877193,0.25877193,0.285087719,0.289473684,0.166666667,0.236842105,0.245614035,0,0.048245614,0.043859649,0.166666667,,,,169,0.74122807,0.349112426,131,0.574561404,0.290076336,228,169,0,0,1,0.74122807,169,0.384615385,0.390532544,0.224852071,2203,63,2266,2224,1659,1457,9.754385965,8.621301775,110.6796117
126818,Colorado State University-Fort Collins,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2018,1409,743,310,356,279,317,457,,,,279,24,7,0,293,450,0.527324344,0.220014194,0.252661462,0.324343506,0.224982257,0.198012775,0.319375444,0.2079489,0,0.004968062,0.017033357,0.198012775,,,,1053,0.747338538,0.338081671,774,0.549325763,0.360465116,1409,1053,0,0,1,0.747338538,1053,0.433998101,0.301044634,0.264957265,22527,3435,25962,23672,7516,4554.666667,16.80056778,4.325419437,103.8319823
126818,Colorado State University-Fort Collins,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2019,1453,761,318,374,288,321,470,,,,288,22,8,0,299,462,0.523743978,0.218857536,0.257398486,0.323468685,0.22092223,0.198210599,0.317962836,0.205781142,0,0.00550585,0.015141087,0.198210599,,,,1079,0.742601514,0.346617238,791,0.544390915,0.364096081,1453,1079,0,0,1,0.742601514,1079,0.435588508,0.297497683,0.266913809,22247,3542,25789,23427.66667,7637,4605.666667,16.12365221,4.268458449,107.0744289
126818,Colorado State University-Fort Collins,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2022,1460,783,251,426,229,332,473,,,,229,14,8,0,318,465,0.53630137,0.171917808,0.291780822,0.323972603,0.22739726,0.156849315,0.318493151,0.217808219,0,0.005479452,0.009589041,0.156849315,,,,1034,0.708219178,0.411992263,805,0.551369863,0.28447205,1460,1034,0,0,1,0.708219178,1034,0.457446809,0.321083172,0.221470019,22572,3205,25777,23640.33333,7626,4606,16.19200913,4.454545455,107.5902727
126818,Colorado State University-Fort Collins,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2023,1536,788,277,471,246,345,474,,,,246,22,9,0,323,465,0.513020833,0.180338542,0.306640625,0.30859375,0.224609375,0.16015625,0.302734375,0.210286458,0,0.005859375,0.014322917,0.16015625,,,,1065,0.693359375,0.442253521,819,0.533203125,0.3003663,1536,1065,0,0,1,0.693359375,1065,0.445070423,0.323943662,0.230985915,22737,3097,25834,23769.33333,7666,4680.666667,15.47482639,4.394992175,113.1908622
126818,Colorado State University-Fort Collins,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2024,1541,809,269,463,243,363,472,,,,243,18,8,0,345,464,0.524983777,0.174561973,0.30045425,0.306294614,0.235561324,0.157689812,0.30110318,0.223880597,0,0.005191434,0.011680727,0.157689812,,,,1078,0.69954575,0.429499072,835,0.541855938,0.291017964,1541,1078,0,0,1,0.69954575,1078,0.437847866,0.336734694,0.22541744,23030,3191,26221,24093.66667,7875,4817.666667,15.63508544,4.469078541,113.559322
126818,Colorado State University-Fort Collins,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2025,1540,809,262,469,229,364,478,,,,229,21,12,0,343,466,0.525324675,0.17012987,0.304545455,0.31038961,0.236363636,0.148701299,0.302597403,0.222727273,0,0.007792208,0.013636364,0.148701299,,,,1071,0.695454545,0.437908497,842,0.546753247,0.271971496,1540,1071,0,0,1,0.695454545,1071,0.446311858,0.339869281,0.213818861,23334,3156,26490,24386,7636,4650.666667,15.83506494,4.342359166,113.4856301
190150,Columbia University in the City of New York,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2016,3834,1105,513,2216,371,283,964,,,,371,100,42,0,183,922,0.288210746,0.133802817,0.577986437,0.251434533,0.07381325,0.09676578,0.240479917,0.047730829,0,0.010954617,0.02608242,0.09676578,,,,1618,0.422013563,1.369592089,1247,0.325247783,0.297514034,3834,1618,0,0,1,0.422013563,1618,0.595797281,0.174907293,0.229295426,7552,572,8124,7742.666667,21248,18416.66667,2.019474874,11.38236506,100
190150,Columbia University in the City of New York,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2017,3969,1123,519,2327,393,265,984,,,,393,85,41,0,180,943,0.282942807,0.130763416,0.586293777,0.247921391,0.066767448,0.099017385,0.237591333,0.045351474,0,0.010330058,0.021415974,0.099017385,,,,1642,0.413706223,1.417174178,1249,0.314688838,0.314651721,3969,1642,0,0,1,0.413706223,1642,0.599269184,0.161388551,0.239342266,7578,569,8147,7767.666667,22257,19283,1.957084068,11.74360536,103.5211268
190150,Columbia University in the City of New York,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2018,4119,1146,548,2425,399,293,1002,,,,399,105,44,0,188,958,0.27822287,0.133042,0.58873513,0.243262928,0.07113377,0.096868172,0.232580723,0.045642146,0,0.010682204,0.025491624,0.096868172,,,,1694,0.41126487,1.431523022,1295,0.314396698,0.308108108,4119,1694,0,0,1,0.41126487,1694,0.59149941,0.1729634,0.23553719,7666,550,8216,7849.333333,22861,19891,1.905640528,11.7420307,107.4334898
190150,Columbia University in the City of New York,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2019,4335,1172,561,2602,414,297,1022,,,,414,106,41,0,191,981,0.270357555,0.129411765,0.600230681,0.235755479,0.068512111,0.09550173,0.226297578,0.044059977,0,0.009457901,0.024452134,0.09550173,,,,1733,0.399769319,1.501442585,1319,0.304267589,0.313874147,4335,1733,0,0,1,0.399769319,1733,0.589728794,0.171379111,0.238892095,7701,520,8221,7874.333333,23235,20269,1.81645521,11.69590306,113.0672926
190150,Columbia University in the City of New York,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2020,4325,1189,513,2623,400,298,1004,,,,400,88,25,0,210,979,0.274913295,0.118612717,0.606473988,0.232138728,0.068901734,0.092485549,0.226358382,0.048554913,0,0.005780347,0.020346821,0.092485549,,,,1702,0.393526012,1.541128085,1302,0.301040462,0.307219662,4325,1702,0,0,1,0.393526012,1702,0.589894242,0.175088132,0.235017626,7509,639,8148,7722,21987,18191.66667,1.785433526,10.6884058,112.8064684
190150,Columbia University in the City of New York,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2021,4483,1201,558,2724,434,309,1016,,,,434,94,30,0,215,986,0.267900959,0.124470221,0.60762882,0.22663395,0.068927058,0.096810172,0.219942003,0.047958956,0,0.006691947,0.020968102,0.096810172,,,,1759,0.39237118,1.548607163,1325,0.295561008,0.32754717,4483,1759,0,0,1,0.39237118,1759,0.57760091,0.175667993,0.246731097,8174,659,8833,8393.666667,24944,22155.33333,1.872332515,12.59541406,116.9274909
190150,Columbia University in the City of New York,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2022,4600,1203,593,2804,444,330,1022,,,,444,115,34,0,215,988,0.261521739,0.128913043,0.609565217,0.222173913,0.07173913,0.096521739,0.214782609,0.04673913,0,0.007391304,0.025,0.096521739,,,,1796,0.390434783,1.561247216,1352,0.293913043,0.328402367,4600,1796,0,0,1,0.390434783,1796,0.569042316,0.183741648,0.247216036,8402,692,9094,8632.666667,26690,22398.66667,1.876666667,12.47141797,119.9791341
190150,Columbia University in the City of New York,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2023,4682,1180,617,2885,448,343,1006,,,,448,129,40,0,214,966,0.252029047,0.13178129,0.616189663,0.214865442,0.073259291,0.095685604,0.206322085,0.045706963,0,0.008543358,0.027552328,0.095685604,,,,1797,0.383810337,1.605453534,1349,0.288124733,0.33209785,4682,1797,0,0,1,0.383810337,1797,0.559821925,0.190873678,0.249304396,8428,683,9111,8655.666667,26168,22274.66667,1.848711377,12.39547394,122.1178925
190150,Columbia University in the City of New York,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,2024,4737,1204,586,2947,425,356,1009,,,,425,128,33,0,228,976,0.254169305,0.123706988,0.622123707,0.213004011,0.07515305,0.089719232,0.206037577,0.048131729,0,0.006966434,0.027021322,0.089719232,,,,1790,0.377876293,1.646368715,1365,0.288157061,0.311355311,4737,1790,0,0,1,0.377876293,1790,0.563687151,0.198882682,0.237430168,8489,675,9164,8714,26009,22267.66667,1.839560904,12.44003724,123.5524257
