unitid,institution,sector,carnegie_classification,medical_degree_flag,hospital_flag,metric,first_year,last_year,n_years,first_value,last_value,absolute_change,percent_change,average_annual_change,slope,intercept,r_squared,p_value,std_error
142285,University of Idaho,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_senior_faculty,2016,2025,10,0.564912281,0.529837251,-0.035075029,-0.062089338,-0.003897225,0.000105342,0.343461897,0.00042065,0.955153776,0.001815541
142285,University of Idaho,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,grads_per_tenure_system,2016,2025,10,3.520467836,5.468233246,1.94776541,0.553268912,0.216418379,0.249839064,-500.15171,0.866694896,9.13751E-05,0.034642212
142285,University of Idaho,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,ugrds_per_faculty,2016,2025,10,14.10760234,14.94996986,0.842367522,0.059710183,0.093596391,0.164832782,-319.082473,0.480729941,0.02619026,0.060568198
149231,Southern Illinois University-Edwardsville,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,total_faculty,2016,2025,10,594,604,10,0.016835017,1.111111111,0.933333333,-1271.6,0.024598394,0.665230741,2.077926317
149231,Southern Illinois University-Edwardsville,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_tenured,2016,2025,10,0.535353535,0.506622517,-0.028731019,-0.053667375,-0.003192335,-0.004190859,8.985023688,0.704359825,0.002394042,0.000959937
149231,Southern Illinois University-Edwardsville,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_t_track,2016,2025,10,0.193602694,0.13410596,-0.059496733,-0.307313562,-0.006610748,-0.005881056,12.05675116,0.779306128,0.000715325,0.0011065
149231,Southern Illinois University-Edwardsville,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_non_tenure,2016,2025,10,0.271043771,0.359271523,0.088227752,0.325511086,0.009803084,0.010071915,-20.04177485,0.91034265,1.83402E-05,0.001117526
149231,Southern Illinois University-Edwardsville,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_professor,2016,2025,10,0.228956229,0.312913907,0.083957678,0.366697507,0.009328631,0.009965642,-19.85586108,0.953220238,1.3347E-06,0.000780536
149231,Southern Illinois University-Edwardsville,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_associate_professor,2016,2025,10,0.311447811,0.205298013,-0.106149798,-0.34082692,-0.011794422,-0.013454484,27.43009249,0.940944288,3.40747E-06,0.001191711
149231,Southern Illinois University-Edwardsville,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_assistant_professor,2016,2025,10,0.188552189,0.122516556,-0.066035632,-0.350224693,-0.007337292,-0.006583074,13.46754345,0.815314131,0.000344752,0.001107741
149231,Southern Illinois University-Edwardsville,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_tenure_system,2016,2025,10,0.728956229,0.640728477,-0.088227752,-0.12103299,-0.009803084,-0.010071915,21.04177485,0.91034265,1.83402E-05,0.001117526
149231,Southern Illinois University-Edwardsville,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_senior_faculty,2016,2025,10,0.54040404,0.518211921,-0.02219212,-0.041065792,-0.002465791,-0.003488841,7.574231407,0.611247589,0.007546357,0.000983703
149231,Southern Illinois University-Edwardsville,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,grads_per_tenure_system,2016,2025,10,3.756735951,4.93712317,1.180387219,0.314205532,0.131154135,0.168542904,-336.2087983,0.888120512,4.4904E-05,0.021149727
149231,Southern Illinois University-Edwardsville,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,ugrds_per_faculty,2016,2025,10,17.6969697,14.28642384,-3.410545856,-0.192719201,-0.37894954,-0.457035692,938.0785177,0.689529044,0.00293526,0.108427472
178402,University of Missouri-Kansas City,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,total_faculty,2016,2025,10,709,598,-111,-0.156558533,-12.33333333,-13.54545455,27992.49091,0.632637135,0.00594168,3.649378225
178402,University of Missouri-Kansas City,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_tenured,2016,2025,10,0.448519041,0.41638796,-0.032131081,-0.071638165,-0.00357012,-0.004036091,8.590452099,0.679781291,0.003339439,0.000979388
178402,University of Missouri-Kansas City,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_t_track,2016,2025,10,0.139633286,0.147157191,0.007523904,0.053883315,0.000835989,0.001282781,-2.458655333,0.208049656,0.185184333,0.000884857
178402,University of Missouri-Kansas City,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_non_tenure,2016,2025,10,0.411847673,0.436454849,0.024607177,0.059748248,0.002734131,0.00275331,-5.131796766,0.44083979,0.036291248,0.001096321
178402,University of Missouri-Kansas City,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_professor,2016,2025,10,0.236953456,0.234113712,-0.002839743,-0.011984392,-0.000315527,0.000396863,-0.573685764,0.015912198,0.728409993,0.001103437
178402,University of Missouri-Kansas City,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_associate_professor,2016,2025,10,0.232722144,0.195652174,-0.03706997,-0.159288538,-0.004118886,-0.00515493,10.64239885,0.712040678,0.002145959,0.00115902
178402,University of Missouri-Kansas City,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_assistant_professor,2016,2025,10,0.118476728,0.133779264,0.015302536,0.129160694,0.001700282,0.002004757,-3.936916318,0.319093261,0.088860178,0.001035385
178402,University of Missouri-Kansas City,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_tenure_system,2016,2025,10,0.588152327,0.563545151,-0.024607177,-0.041838101,-0.002734131,-0.00275331,6.131796766,0.44083979,0.036291248,0.001096321
178402,University of Missouri-Kansas City,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_senior_faculty,2016,2025,10,0.469675599,0.429765886,-0.039909713,-0.084972933,-0.004434413,-0.004758067,10.06871308,0.789323612,0.000591114,0.000869092
178402,University of Missouri-Kansas City,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,grads_per_tenure_system,2016,2025,10,9.362110312,9.477744807,0.115634495,0.012351328,0.012848277,0.192479908,-378.356064,0.17362255,0.230962107,0.148465851
178402,University of Missouri-Kansas City,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,ugrds_per_faculty,2016,2025,10,11.77338975,13.07246377,1.299074017,0.110339846,0.144341557,0.079305303,-147.7586304,0.187871021,0.210797155,0.058296146
190567,CUNY City College,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,total_faculty,2016,2025,10,563,474,-89,-0.158081705,-9.888888889,-8.96969697,18631.87273,0.889707758,4.23798E-05,1.11655873
190567,CUNY City College,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_tenured,2016,2025,10,0.712255773,0.755274262,0.043018489,0.060397529,0.004779832,0.005031942,-9.409661502,0.434468393,0.038164618,0.002029738
190567,CUNY City College,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_t_track,2016,2025,10,0.229129663,0.14556962,-0.083560042,-0.364684526,-0.009284449,-0.010277044,20.92976108,0.769387904,0.000857051,0.00198926
190567,CUNY City College,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_non_tenure,2016,2025,10,0.058614565,0.099156118,0.040541553,0.69166347,0.004504617,0.005245102,-10.52009958,0.961929342,5.83368E-07,0.00036892
190567,CUNY City College,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_professor,2016,2025,10,0.422735346,0.457805907,0.035070561,0.082961033,0.003896729,0.002716122,-5.036795732,0.432659184,0.038710798,0.001099647
190567,CUNY City College,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_associate_professor,2016,2025,10,0.298401421,0.297468354,-0.000933067,-0.003126884,-0.000103674,0.001271222,-2.260255676,0.060396486,0.493715707,0.001772731
190567,CUNY City College,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_assistant_professor,2016,2025,10,0.220248668,0.14556962,-0.074679048,-0.339066966,-0.008297672,-0.009232446,18.81715099,0.744743544,0.001302548,0.001910983
190567,CUNY City College,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_tenure_system,2016,2025,10,0.941385435,0.900843882,-0.040541553,-0.043065839,-0.004504617,-0.005245102,11.52009958,0.961929342,5.83368E-07,0.00036892
190567,CUNY City College,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_senior_faculty,2016,2025,10,0.721136767,0.755274262,0.034137494,0.047338447,0.003793055,0.003987344,-7.297051408,0.345453413,0.073954936,0.001940503
190567,CUNY City College,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,grads_per_tenure_system,2016,2025,10,2.3,4.18579235,1.88579235,0.819909717,0.209532483,0.171068333,-342.4685502,0.854087088,0.000131917,0.024998872
190567,CUNY City College,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,ugrds_per_faculty,2016,2025,10,19.80521018,25.46343179,5.658221603,0.28569359,0.628691289,0.430284019,-847.5914132,0.717115964,0.001993253,0.095547592
206604,Wright State University-Main Campus,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,total_faculty,2016,2025,10,871,418,-453,-0.520091848,-50.33333333,-48.32121212,98237.30909,0.956476313,9.98769E-07,3.644337218
206604,Wright State University-Main Campus,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_tenured,2016,2025,10,0.400688863,0.423444976,0.022756113,0.056792476,0.002528457,-0.005342191,11.25782122,0.081119855,0.425094177,0.006356825
206604,Wright State University-Main Campus,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_t_track,2016,2025,10,0.150401837,0.11722488,-0.033176957,-0.220588772,-0.003686329,-0.002169546,4.478133469,0.034877352,0.605426512,0.004034998
206604,Wright State University-Main Campus,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_non_tenure,2016,2025,10,0.4489093,0.459330144,0.010420844,0.023213696,0.001157872,0.007511737,-14.73595469,0.428622795,0.039952513,0.003066332
206604,Wright State University-Main Campus,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_professor,2016,2025,10,0.200918485,0.330143541,0.129225056,0.643171565,0.01435834,0.010748613,-21.45510491,0.867295052,8.97163E-05,0.001486509
206604,Wright State University-Main Campus,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_associate_professor,2016,2025,10,0.223880597,0.174641148,-0.049239449,-0.219936204,-0.00547105,-0.008873478,18.16130231,0.414490882,0.044561416,0.003728707
206604,Wright State University-Main Campus,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_assistant_professor,2016,2025,10,0.126291619,0.035885167,-0.090406451,-0.715854719,-0.010045161,-0.009386872,19.0297573,0.738523409,0.00143882,0.001974741
206604,Wright State University-Main Campus,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_tenure_system,2016,2025,10,0.5510907,0.540669856,-0.010420844,-0.01890949,-0.001157872,-0.007511737,15.73595469,0.428622795,0.039952513,0.003066332
206604,Wright State University-Main Campus,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_senior_faculty,2016,2025,10,0.424799082,0.504784689,0.079985607,0.188290444,0.00888729,0.001875135,-3.293802609,0.019663146,0.699217775,0.004681109
206604,Wright State University-Main Campus,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,grads_per_tenure_system,2016,2025,10,5.011805556,7.687315634,2.675510079,0.533841557,0.297278898,0.392053589,-786.2965163,0.779558482,0.00071197,0.073709385
206604,Wright State University-Main Campus,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,ugrds_per_faculty,2016,2025,10,12.19058553,16.00877193,3.818186396,0.313207793,0.424242933,0.190867966,-372.9706647,0.153427969,0.262962221,0.158514043
231174,University of Vermont,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,total_faculty,2016,2025,10,1176,825,-351,-0.298469388,-39,-56.43636364,114972.0727,0.593741604,0.009096774,16.50503555
231174,University of Vermont,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_tenured,2016,2025,10,0.379251701,0.506666667,0.127414966,0.335964126,0.014157218,0.020791793,-41.5348286,0.436765953,0.037480144,0.008347704
231174,University of Vermont,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_t_track,2016,2025,10,0.101190476,0.133333333,0.032142857,0.317647059,0.003571429,0.005700699,-11.41225856,0.648354296,0.004943014,0.001484327
231174,University of Vermont,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_non_tenure,2016,2025,10,0.519557823,0.36,-0.159557823,-0.30710311,-0.017728647,-0.026492493,53.94708716,0.527626943,0.017353115,0.008862513
231174,University of Vermont,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_professor,2016,2025,10,0.195578231,0.293333333,0.097755102,0.499826087,0.010861678,0.013899773,-27.82234585,0.519977609,0.018601543,0.00472173
231174,University of Vermont,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_associate_professor,2016,2025,10,0.19047619,0.213333333,0.022857143,0.12,0.002539683,0.006520962,-12.96208077,0.281687068,0.114473684,0.00368163
231174,University of Vermont,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_assistant_professor,2016,2025,10,0.094387755,0.133333333,0.038945578,0.412612613,0.004327286,0.006071757,-12.16266054,0.716927353,0.001998774,0.001348903
231174,University of Vermont,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_tenure_system,2016,2025,10,0.480442177,0.64,0.159557823,0.332106195,0.017728647,0.026492493,-52.94708716,0.527626943,0.017353115,0.008862513
231174,University of Vermont,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,pct_senior_faculty,2016,2025,10,0.386054422,0.506666667,0.120612245,0.312422907,0.013401361,0.020420736,-40.78442662,0.427923566,0.040170909,0.008347767
231174,University of Vermont,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,grads_per_tenure_system,2016,2025,10,2.817699115,3.633838384,0.816139269,0.289647416,0.090682141,0.095309215,-189.158391,0.762834534,0.000961852,0.018788861
231174,University of Vermont,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,No,ugrds_per_faculty,2016,2025,10,8.935657596,14.10383838,5.168180787,0.578377219,0.57424231,0.816392093,-1637.12301,0.677251497,0.003451051,0.19925578
131469,George Washington University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,total_faculty,2016,2025,10,1180,1198,18,0.015254237,2,4.739393939,-8336.745455,0.13910514,0.288465222,4.168514191
131469,George Washington University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_tenured,2016,2025,10,0.529661017,0.523372287,-0.00628873,-0.011873122,-0.000698748,-0.002788689,6.152121314,0.41161781,0.045550105,0.001178794
131469,George Washington University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_t_track,2016,2025,10,0.176271186,0.085976628,-0.090294559,-0.512247977,-0.010032729,-0.008460304,17.2243186,0.951563026,1.53518E-06,0.000674855
131469,George Washington University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_non_tenure,2016,2025,10,0.294067797,0.390651085,0.096583289,0.328438849,0.010731477,0.011248993,-22.37643992,0.934174072,5.2749E-06,0.001055731
131469,George Washington University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_professor,2016,2025,10,0.307627119,0.318864775,0.011237656,0.036530121,0.001248628,0.000971512,-1.655783775,0.199605789,0.195509767,0.00068781
131469,George Washington University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_associate_professor,2016,2025,10,0.245762712,0.221202003,-0.024560709,-0.099936676,-0.002728968,-0.003262341,6.82125836,0.829948744,0.00024609,0.000522094
131469,George Washington University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_assistant_professor,2016,2025,10,0.152542373,0.069282137,-0.083260236,-0.545817103,-0.009251137,-0.008958165,18.21096533,0.993887471,3.82654E-10,0.00024838
131469,George Washington University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_tenure_system,2016,2025,10,0.705932203,0.609348915,-0.096583289,-0.136816663,-0.010731477,-0.011248993,23.37643992,0.934174072,5.2749E-06,0.001055731
131469,George Washington University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_senior_faculty,2016,2025,10,0.553389831,0.540066778,-0.013323053,-0.024075348,-0.001480339,-0.002290829,5.165474585,0.362282253,0.065604918,0.001074579
131469,George Washington University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,grads_per_tenure_system,2016,2025,10,12.53821529,12.92191781,0.383702522,0.030602643,0.042633614,0.02868448,-45.44945168,0.109825384,0.34957158,0.028872755
131469,George Washington University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,ugrds_per_faculty,2016,2025,10,9.142372881,9.205620479,0.063247597,0.006918072,0.007027511,-0.0665627,143.3980373,0.216871555,0.174957996,0.044719933
131496,Georgetown University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,total_faculty,2016,2025,10,1140,1363,223,0.195614035,24.77777778,24.74545455,-48736.49091,0.974117779,1.23997E-07,1.426085204
131496,Georgetown University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_tenured,2016,2025,10,0.537719298,0.469552458,-0.06816684,-0.126770307,-0.007574093,-0.007751677,16.17603279,0.836512602,0.000209596,0.001211593
131496,Georgetown University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_t_track,2016,2025,10,0.135964912,0.141599413,0.005634501,0.041440844,0.000626056,0.001455278,-2.814637191,0.113245639,0.34171541,0.001439766
131496,Georgetown University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_non_tenure,2016,2025,10,0.326315789,0.388848129,0.06253234,0.191631363,0.006948038,0.006296399,-12.3613956,0.924533751,9.14996E-06,0.000636008
131496,Georgetown University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_professor,2016,2025,10,0.352631579,0.34922964,-0.003401938,-0.009647288,-0.000377993,-0.000112107,0.577812236,0.011315725,0.769919113,0.00037049
131496,Georgetown University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_associate_professor,2016,2025,10,0.224561404,0.146001467,-0.078559936,-0.349837216,-0.008728882,-0.009040114,18.45683167,0.951853657,1.49848E-06,0.000718829
131496,Georgetown University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_assistant_professor,2016,2025,10,0.096491228,0.115920763,0.019429535,0.201360635,0.002158837,0.002855822,-5.673248302,0.616115673,0.007154467,0.000796994
131496,Georgetown University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_tenure_system,2016,2025,10,0.673684211,0.611151871,-0.06253234,-0.092821442,-0.006948038,-0.006296399,13.3613956,0.924533751,9.14996E-06,0.000636008
131496,Georgetown University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_senior_faculty,2016,2025,10,0.577192982,0.495231108,-0.081961875,-0.142000816,-0.009106875,-0.009152221,19.0346439,0.946564189,2.27871E-06,0.000768816
131496,Georgetown University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,grads_per_tenure_system,2016,2025,10,11.21527778,11.65306122,0.437783447,0.039034561,0.048642605,0.050875996,-91.1543118,0.140212663,0.28640103,0.044542013
131496,Georgetown University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,ugrds_per_faculty,2016,2025,10,6.305555556,5.539740768,-0.765814788,-0.121450803,-0.085090532,-0.075921581,159.178345,0.730530758,0.00162971,0.016302552
144050,University of Chicago,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,total_faculty,2016,2025,10,2169,2989,820,0.378054403,91.11111111,96.67878788,-192808.0909,0.968419233,2.75493E-07,6.17256735
144050,University of Chicago,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_tenured,2016,2025,10,0.377132319,0.303111408,-0.074020911,-0.19627305,-0.008224546,-0.009243783,19.02543161,0.92328206,9.77751E-06,0.000942076
144050,University of Chicago,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_t_track,2016,2025,10,0.13923467,0.110070258,-0.029164413,-0.209462289,-0.00324049,-0.00213616,4.439415271,0.653159217,0.004665487,0.000550357
144050,University of Chicago,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_non_tenure,2016,2025,10,0.483633011,0.586818334,0.103185323,0.213354591,0.011465036,0.011379943,-22.46484688,0.939086109,3.86002E-06,0.001024709
144050,University of Chicago,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_professor,2016,2025,10,0.293222683,0.226162596,-0.067060087,-0.228700203,-0.007451121,-0.007672501,15.76910133,0.9381713,4.09876E-06,0.000696379
144050,University of Chicago,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_associate_professor,2016,2025,10,0.10373444,0.089327534,-0.014406906,-0.138882569,-0.001600767,-0.00221889,4.578927602,0.795757851,0.000520511,0.000397441
144050,University of Chicago,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_assistant_professor,2016,2025,10,0.119409866,0.097691536,-0.021718331,-0.181880538,-0.002413148,-0.001488552,3.116817949,0.552337699,0.013768745,0.000473797
144050,University of Chicago,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_tenure_system,2016,2025,10,0.516366989,0.413181666,-0.103185323,-0.199829434,-0.011465036,-0.011379943,23.46484688,0.939086109,3.86002E-06,0.001024709
144050,University of Chicago,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_senior_faculty,2016,2025,10,0.396957123,0.31549013,-0.081466993,-0.205228696,-0.009051888,-0.009891391,20.34802893,0.941081447,3.37573E-06,0.000875034
144050,University of Chicago,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,grads_per_tenure_system,2016,2025,10,7.283333333,8.328744939,1.045411606,0.143534774,0.116156845,0.068639266,-130.8433815,0.39358765,0.052179417,0.030122494
144050,University of Chicago,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,ugrds_per_faculty,2016,2025,10,2.756262487,2.513884242,-0.242378244,-0.087937287,-0.026930916,-0.029592261,62.59480332,0.343132195,0.075174776,0.014475761
147767,Northwestern University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,total_faculty,2016,2025,10,2216,2494,278,0.125451264,30.88888889,33.03030303,-64378.92727,0.939932662,3.64857E-06,2.952149767
147767,Northwestern University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_tenured,2016,2025,10,0.453971119,0.429430634,-0.024540486,-0.054057372,-0.002726721,-0.003760361,8.041672403,0.714883676,0.002059349,0.000839611
147767,Northwestern University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_t_track,2016,2025,10,0.148465704,0.127506014,-0.02095969,-0.141175295,-0.002328854,-0.002075657,4.329126879,0.763569535,0.000949633,0.000408355
147767,Northwestern University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_non_tenure,2016,2025,10,0.397563177,0.443063352,0.045500175,0.11444766,0.005055575,0.005836019,-11.37079928,0.931859872,6.06267E-06,0.000557953
147767,Northwestern University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_professor,2016,2025,10,0.322202166,0.308740978,-0.013461188,-0.0417787,-0.001495688,-0.002357953,5.081097826,0.736336605,0.001489241,0.000498858
147767,Northwestern University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_associate_professor,2016,2025,10,0.142148014,0.132317562,-0.009830452,-0.069156452,-0.001092272,-0.001541981,3.258083128,0.371570821,0.061349014,0.000708992
147767,Northwestern University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_assistant_professor,2016,2025,10,0.138086643,0.115878107,-0.022208535,-0.160830437,-0.002467615,-0.001936085,4.031618328,0.485854863,0.02507788,0.000704156
147767,Northwestern University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_tenure_system,2016,2025,10,0.602436823,0.556936648,-0.045500175,-0.075526882,-0.005055575,-0.005836019,12.37079928,0.931859872,6.06267E-06,0.000557953
147767,Northwestern University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,pct_senior_faculty,2016,2025,10,0.464350181,0.44105854,-0.02329164,-0.050159645,-0.00258796,-0.003899934,8.339180954,0.593429544,0.009126513,0.001141289
147767,Northwestern University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,grads_per_tenure_system,2016,2025,10,7.83670412,8.764818814,0.928114695,0.118431764,0.103123855,0.114544103,-223.0691491,0.856907835,0.000121852,0.01654888
147767,Northwestern University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,ugrds_per_faculty,2016,2025,10,3.818742479,3.668537824,-0.150204655,-0.039333539,-0.016689406,-0.010662771,25.20709186,0.222852067,0.168333941,0.007039934
162928,Johns Hopkins University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Large,Yes,No,total_faculty,2016,2025,10,3660,4049,389,0.106284153,43.22222222,36.69090909,-70235.38182,0.800789242,0.000469941,6.470096503
